representation,split_file,scheme,holdout_group,budget,seed,n_train_used,C_selected,inner_cv_folds_used,cv_selection_cells,n_dims_selected,seconds,pooled_macro_f1,pooled_macro_f1_all_test_classes,dataset,n_datasets_in_run,n_test,n_classes_learnable,n_classes_test_only,macro_f1,macro_f1_all_test_classes,accuracy
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,BRCA_GSE161529,13,6000,10,0,0.8133746410969789,0.8133746410969789,0.8036666666666666
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,BRCA_GSE176078,13,6000,9,0,0.7891736319362898,0.7891736319362898,0.7758333333333334
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7312270212190043,0.7312270212190043,0.6144306651634723
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,CRC_GSE108989,13,2184,3,0,0.7340477292664288,0.7340477292664288,0.7316849816849816
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,CRC_GSE146771_10X,13,6000,7,0,0.8878387135201437,0.8878387135201437,0.8825
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,HNSC_GSE103322,13,1176,8,0,0.6958150765928864,0.6958150765928864,0.7950680272108843
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,LIHC_GSE140228_10X,13,5999,9,0,0.7775473911578091,0.7775473911578091,0.7744624104017336
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,LIHC_GSE98638,13,960,3,0,0.7854472039368438,0.7854472039368438,0.7729166666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,NSCLC_GSE127465,13,6000,12,0,0.8308129918199278,0.8308129918199278,0.8695
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,NSCLC_GSE131907,13,6007,10,0,0.7419206831303075,0.7419206831303075,0.7143332778425171
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,PAAD_GSE111672,13,453,7,0,0.7682145482282573,0.7682145482282573,0.8233995584988962
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,PAAD_GSE154778,13,2989,6,0,0.6769291576224488,0.6769291576224488,0.81197724991636
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,3,700,10.0,5,700,768,8.38,0.8057958120790899,0.8057958120790899,STAD_GSE134520,13,1308,6,0,0.6622275444561715,0.6622275444561715,0.7415902140672783
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,BRCA_GSE161529,13,6000,10,0,0.8217807306893639,0.8217807306893639,0.8175
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,BRCA_GSE176078,13,6000,9,0,0.7677188265309325,0.7677188265309325,0.7601666666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7916173957189354,0.7916173957189354,0.6640360766629086
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,CRC_GSE108989,13,2184,3,0,0.8283841743976179,0.8283841743976179,0.842032967032967
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,CRC_GSE146771_10X,13,6000,7,0,0.9319978109443474,0.9319978109443474,0.937
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,HNSC_GSE103322,13,1176,8,0,0.8004682754789614,0.8004682754789614,0.8341836734693877
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,LIHC_GSE140228_10X,13,5999,9,0,0.8302297092192351,0.8302297092192351,0.8373062177029504
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,LIHC_GSE98638,13,960,3,0,0.8204492987118058,0.8204492987118058,0.8166666666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,NSCLC_GSE127465,13,6000,12,0,0.8530352295806392,0.8530352295806392,0.8818333333333334
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,NSCLC_GSE131907,13,6007,10,0,0.7484033363010845,0.7484033363010845,0.7144997502913268
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,PAAD_GSE111672,13,453,7,0,0.6981320542575616,0.6981320542575616,0.8675496688741722
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,PAAD_GSE154778,13,2989,6,0,0.6298969479824873,0.6298969479824873,0.7878889260622282
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,10.31,0.8183054454727753,0.8183054454727753,STAD_GSE134520,13,1308,6,0,0.5899339360793926,0.5899339360793926,0.6093272171253823
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,BRCA_GSE161529,13,6000,10,0,0.8196176732292075,0.8196176732292075,0.8091666666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,BRCA_GSE176078,13,6000,9,0,0.7736807347978489,0.7736807347978489,0.768
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7760593965977174,0.7760593965977174,0.6651634723788049
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,CRC_GSE108989,13,2184,3,0,0.8163625336082184,0.8163625336082184,0.8241758241758241
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,CRC_GSE146771_10X,13,6000,7,0,0.9114812228241558,0.9114812228241558,0.9245
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,HNSC_GSE103322,13,1176,8,0,0.8079499613538754,0.8079499613538754,0.8869047619047619
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,LIHC_GSE140228_10X,13,5999,9,0,0.8431404894498988,0.8431404894498988,0.8494749124854143
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,LIHC_GSE98638,13,960,3,0,0.7987701966348552,0.7987701966348552,0.7854166666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,NSCLC_GSE127465,13,6000,12,0,0.8372551843322608,0.8372551843322608,0.8861666666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,NSCLC_GSE131907,13,6007,10,0,0.7909998028206287,0.7909998028206287,0.7696021308473447
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,PAAD_GSE111672,13,453,7,0,0.6803711457267048,0.6803711457267048,0.7947019867549668
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,PAAD_GSE154778,13,2989,6,0,0.680498133916834,0.680498133916834,0.8327199732351958
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,0,1400,0.1,5,1400,768,16.68,0.8370815764720029,0.8370815764720029,STAD_GSE134520,13,1308,6,0,0.8210995999023059,0.8210995999023059,0.8302752293577982
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,BRCA_GSE161529,13,6000,10,0,0.8010021930727772,0.8010021930727772,0.7923333333333333
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,BRCA_GSE176078,13,6000,9,0,0.8118976774473611,0.8118976774473611,0.7945
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7694171914613639,0.7694171914613639,0.6347237880496054
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,CRC_GSE108989,13,2184,3,0,0.8116788052839764,0.8116788052839764,0.8177655677655677
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,CRC_GSE146771_10X,13,6000,7,0,0.9004171511918395,0.9004171511918395,0.8961666666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,HNSC_GSE103322,13,1176,8,0,0.7538443925306686,0.7538443925306686,0.8656462585034014
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,LIHC_GSE140228_10X,13,5999,9,0,0.8509589878084527,0.8509589878084527,0.8564760793465578
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,LIHC_GSE98638,13,960,3,0,0.8327666176097644,0.8327666176097644,0.8260416666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,NSCLC_GSE127465,13,6000,12,0,0.8505347828802439,0.8505347828802439,0.8775
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,NSCLC_GSE131907,13,6007,10,0,0.7793121314154041,0.7793121314154041,0.7542866655568503
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,PAAD_GSE111672,13,453,7,0,0.7760363605631186,0.7760363605631186,0.9050772626931567
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,PAAD_GSE154778,13,2989,6,0,0.692394365917679,0.692394365917679,0.8645031783205085
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,1,1400,0.1,5,1400,768,14.96,0.831472026533722,0.831472026533722,STAD_GSE134520,13,1308,6,0,0.6890111037237309,0.6890111037237309,0.7584097859327217
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,BRCA_GSE161529,13,6000,10,0,0.8162910303323475,0.8162910303323475,0.809
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,BRCA_GSE176078,13,6000,9,0,0.7980483925937291,0.7980483925937291,0.791
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.8303196948678744,0.8303196948678744,0.7294250281848929
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,CRC_GSE108989,13,2184,3,0,0.7607547641416278,0.7607547641416278,0.7738095238095238
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,CRC_GSE146771_10X,13,6000,7,0,0.9232866021640731,0.9232866021640731,0.9263333333333333
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,HNSC_GSE103322,13,1176,8,0,0.8237507584927899,0.8237507584927899,0.8758503401360545
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,LIHC_GSE140228_10X,13,5999,9,0,0.8359553650771443,0.8359553650771443,0.8401400233372228
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,LIHC_GSE98638,13,960,3,0,0.7737413160396421,0.7737413160396421,0.76875
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,NSCLC_GSE127465,13,6000,12,0,0.8048586487507271,0.8048586487507271,0.7688333333333334
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,NSCLC_GSE131907,13,6007,10,0,0.7781801718841117,0.7781801718841117,0.7506242716830365
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,PAAD_GSE111672,13,453,7,0,0.7349810833424278,0.7349810833424278,0.8543046357615894
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,PAAD_GSE154778,13,2989,6,0,0.6857061945273445,0.6857061945273445,0.8852459016393442
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,14.98,0.8217255690474309,0.8217255690474309,STAD_GSE134520,13,1308,6,0,0.6194202833019056,0.6194202833019056,0.7255351681957186
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,BRCA_GSE161529,13,6000,10,0,0.8150945600892101,0.8150945600892101,0.811
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,BRCA_GSE176078,13,6000,9,0,0.7997162420444441,0.7997162420444441,0.7908333333333334
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.8004088223024115,0.8004088223024115,0.6865839909808342
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,CRC_GSE108989,13,2184,3,0,0.7713381676969409,0.7713381676969409,0.7715201465201466
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,CRC_GSE146771_10X,13,6000,7,0,0.9182152680797849,0.9182152680797849,0.9153333333333333
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,HNSC_GSE103322,13,1176,8,0,0.7924321315921707,0.7924321315921707,0.8877551020408163
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,LIHC_GSE140228_10X,13,5999,9,0,0.8307225246764478,0.8307225246764478,0.8309718286381064
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,LIHC_GSE98638,13,960,3,0,0.7668018396671149,0.7668018396671149,0.7635416666666667
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,NSCLC_GSE127465,13,6000,12,0,0.8107993643741068,0.8107993643741068,0.8585
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,NSCLC_GSE131907,13,6007,10,0,0.801498181881588,0.801498181881588,0.779590477775928
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,PAAD_GSE111672,13,453,7,0,0.7466616903101944,0.7466616903101944,0.7328918322295805
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,PAAD_GSE154778,13,2989,6,0,0.6807315314862096,0.6807315314862096,0.8705252592840415
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,3,1400,0.1,5,1400,768,15.92,0.8321989887179713,0.8321989887179713,STAD_GSE134520,13,1308,6,0,0.7746469994501809,0.7746469994501809,0.7920489296636085
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,BRCA_GSE161529,13,6000,10,0,0.8238573279641258,0.8238573279641258,0.8116666666666666
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,BRCA_GSE176078,13,6000,9,0,0.7927184602603436,0.7927184602603436,0.7855
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.6832957289628967,0.6832957289628967,0.5851183765501691
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,CRC_GSE108989,13,2184,3,0,0.7957509462680753,0.7957509462680753,0.8063186813186813
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,CRC_GSE146771_10X,13,6000,7,0,0.9053389462503452,0.9053389462503452,0.9088333333333334
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,HNSC_GSE103322,13,1176,8,0,0.7980336704354729,0.7980336704354729,0.8316326530612245
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,LIHC_GSE140228_10X,13,5999,9,0,0.8279356566312008,0.8279356566312008,0.8318053008834806
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,LIHC_GSE98638,13,960,3,0,0.7904192579838812,0.7904192579838812,0.79375
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,NSCLC_GSE127465,13,6000,12,0,0.8413202827531571,0.8413202827531571,0.864
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,NSCLC_GSE131907,13,6007,10,0,0.7769795800707042,0.7769795800707042,0.7521225237223239
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,PAAD_GSE111672,13,453,7,0,0.8029375515510794,0.8029375515510794,0.8763796909492274
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,PAAD_GSE154778,13,2989,6,0,0.7015209534800358,0.7015209534800358,0.8725326196052191
geneformer,S1_within_dataset__seed2.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,16.59,0.8302125293030237,0.8302125293030237,STAD_GSE134520,13,1308,6,0,0.7862724303509215,0.7862724303509215,0.7989296636085627
