representation,split_file,scheme,holdout_group,budget,seed,n_train_used,C_selected,inner_cv_folds_used,cv_selection_cells,n_dims_selected,seconds,pooled_macro_f1,pooled_macro_f1_all_test_classes,dataset,n_datasets_in_run,n_test,n_classes_learnable,n_classes_test_only,macro_f1,macro_f1_all_test_classes,accuracy
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,BRCA_GSE176078,13,6000,9,0,0.7718774369886312,0.7718774369886312,0.7616666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.780594636257105,0.780594636257105,0.6459977452085682
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,CRC_GSE108989,13,2184,3,0,0.7922540835182171,0.7922540835182171,0.8067765567765568
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,CRC_GSE146771_10X,13,6000,7,0,0.9133797360038578,0.9133797360038578,0.9068333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,HNSC_GSE103322,13,1176,8,0,0.7394974917151447,0.7394974917151447,0.8163265306122449
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,LIHC_GSE140228_10X,13,5999,9,0,0.8333427986601726,0.8333427986601726,0.852975495915986
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,LIHC_GSE98638,13,960,3,0,0.774526170693418,0.774526170693418,0.7770833333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,NSCLC_GSE127465,13,6000,12,0,0.8615500977803117,0.8615500977803117,0.8718333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,NSCLC_GSE131907,13,6007,10,0,0.7716239138779791,0.7716239138779791,0.7444647910770767
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,PAAD_GSE111672,13,453,7,0,0.8109805035205494,0.8109805035205494,0.891832229580574
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,PAAD_GSE154778,13,2989,6,0,0.6920976565659398,0.6920976565659398,0.8701906992305118
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,STAD_GSE134520,13,1308,6,0,0.6359696809606787,0.6359696809606787,0.746177370030581
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,BRCA_GSE161529,13,6000,10,0,0.8053688130741234,0.8053688130741234,0.7996666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,BRCA_GSE176078,13,6000,9,0,0.7430180387436814,0.7430180387436814,0.73
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.74189156957963,0.74189156957963,0.6189402480270575
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,CRC_GSE108989,13,2184,3,0,0.8859160927507248,0.8859160927507248,0.8896520146520146
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,CRC_GSE146771_10X,13,6000,7,0,0.9190030971992432,0.9190030971992432,0.918
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,HNSC_GSE103322,13,1176,8,0,0.7815483811747628,0.7815483811747628,0.8392857142857143
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,LIHC_GSE140228_10X,13,5999,9,0,0.8297560151574823,0.8297560151574823,0.8436406067677946
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,LIHC_GSE98638,13,960,3,0,0.8494448664118512,0.8494448664118512,0.8375
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,NSCLC_GSE127465,13,6000,12,0,0.8525764156031421,0.8525764156031421,0.8541666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,NSCLC_GSE131907,13,6007,10,0,0.7585614624313,0.7585614624313,0.7294822706842018
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,PAAD_GSE111672,13,453,7,0,0.7794541692178815,0.7794541692178815,0.7902869757174393
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,PAAD_GSE154778,13,2989,6,0,0.6989291057037571,0.6989291057037571,0.8263633322181332
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,4,700,0.01,5,700,768,5.6,0.8133467625679461,0.8133467625679461,STAD_GSE134520,13,1308,6,0,0.6292589860473127,0.6292589860473127,0.6620795107033639
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,BRCA_GSE161529,13,6000,10,0,0.8323869487200908,0.8323869487200908,0.8213333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,BRCA_GSE176078,13,6000,9,0,0.7862681274512882,0.7862681274512882,0.7668333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.764278521395466,0.764278521395466,0.6358511837655016
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,CRC_GSE108989,13,2184,3,0,0.8082480295191701,0.8082480295191701,0.820054945054945
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,CRC_GSE146771_10X,13,6000,7,0,0.9264780565058196,0.9264780565058196,0.9353333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,HNSC_GSE103322,13,1176,8,0,0.8156688041345499,0.8156688041345499,0.9124149659863946
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,LIHC_GSE140228_10X,13,5999,9,0,0.8544482256463214,0.8544482256463214,0.8693115519253208
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,LIHC_GSE98638,13,960,3,0,0.7999923797354205,0.7999923797354205,0.7947916666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,NSCLC_GSE127465,13,6000,12,0,0.8534322779456645,0.8534322779456645,0.894
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,NSCLC_GSE131907,13,6007,10,0,0.7710533829475107,0.7710533829475107,0.7437989012818379
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,PAAD_GSE111672,13,453,7,0,0.7228679089026915,0.7228679089026915,0.8719646799116998
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,PAAD_GSE154778,13,2989,6,0,0.6976664832486325,0.6976664832486325,0.8343927735028438
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,0,1400,0.01,5,1400,768,8.82,0.8338229915761447,0.8338229915761447,STAD_GSE134520,13,1308,6,0,0.7658546701412529,0.7658546701412529,0.7912844036697247
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,BRCA_GSE161529,13,6000,10,0,0.8183152481433986,0.8183152481433986,0.8058333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,BRCA_GSE176078,13,6000,9,0,0.8051915102057449,0.8051915102057449,0.7893333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7182064815626661,0.7182064815626661,0.5783540022547914
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,CRC_GSE108989,13,2184,3,0,0.8465406969268853,0.8465406969268853,0.8576007326007326
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,CRC_GSE146771_10X,13,6000,7,0,0.9213502268392387,0.9213502268392387,0.9261666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,HNSC_GSE103322,13,1176,8,0,0.8637313607330255,0.8637313607330255,0.8971088435374149
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,LIHC_GSE140228_10X,13,5999,9,0,0.853421090656381,0.853421090656381,0.8579763293882313
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,LIHC_GSE98638,13,960,3,0,0.8316793275620724,0.8316793275620724,0.8239583333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,NSCLC_GSE127465,13,6000,12,0,0.8598108748409882,0.8598108748409882,0.8655
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,NSCLC_GSE131907,13,6007,10,0,0.7531278833126815,0.7531278833126815,0.7243216247711004
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,PAAD_GSE111672,13,453,7,0,0.794153116782103,0.794153116782103,0.8807947019867549
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,PAAD_GSE154778,13,2989,6,0,0.7170558176508713,0.7170558176508713,0.8705252592840415
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,1,1400,0.01,5,1400,768,9.31,0.8271411188496145,0.8271411188496145,STAD_GSE134520,13,1308,6,0,0.6195092937686622,0.6195092937686622,0.6811926605504587
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,BRCA_GSE161529,13,6000,10,0,0.8210149913450892,0.8210149913450892,0.8138333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,BRCA_GSE176078,13,6000,9,0,0.7725167414629206,0.7725167414629206,0.7616666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7981263501167082,0.7981263501167082,0.7215332581736189
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,CRC_GSE108989,13,2184,3,0,0.8060029861592963,0.8060029861592963,0.8209706959706959
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,CRC_GSE146771_10X,13,6000,7,0,0.9251277449774691,0.9251277449774691,0.9306666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,HNSC_GSE103322,13,1176,8,0,0.8084624109278651,0.8084624109278651,0.8690476190476191
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,LIHC_GSE140228_10X,13,5999,9,0,0.8469469466325141,0.8469469466325141,0.8548091348558093
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,LIHC_GSE98638,13,960,3,0,0.7679499721717503,0.7679499721717503,0.7677083333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,NSCLC_GSE127465,13,6000,12,0,0.7983488412430882,0.7983488412430882,0.7538333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,NSCLC_GSE131907,13,6007,10,0,0.7848054381612781,0.7848054381612781,0.7561178624937572
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,PAAD_GSE111672,13,453,7,0,0.7711792124650027,0.7711792124650027,0.8520971302428256
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,PAAD_GSE154778,13,2989,6,0,0.7245477881054722,0.7245477881054722,0.8959518233522917
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,2,1400,0.01,5,1400,768,9.76,0.819341815276698,0.819341815276698,STAD_GSE134520,13,1308,6,0,0.6218047400286236,0.6218047400286236,0.7438837920489296
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,BRCA_GSE161529,13,6000,10,0,0.7910876531343851,0.7910876531343851,0.7906666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,BRCA_GSE176078,13,6000,9,0,0.8022588110420945,0.8022588110420945,0.7898333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7511353196347251,0.7511353196347251,0.6099210822998873
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,CRC_GSE108989,13,2184,3,0,0.8491491722764236,0.8491491722764236,0.8589743589743589
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,CRC_GSE146771_10X,13,6000,7,0,0.9204065229769005,0.9204065229769005,0.9313333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,HNSC_GSE103322,13,1176,8,0,0.7862298840377869,0.7862298840377869,0.8979591836734694
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,LIHC_GSE140228_10X,13,5999,9,0,0.8616002802243027,0.8616002802243027,0.8706451075179197
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,LIHC_GSE98638,13,960,3,0,0.8383985249278506,0.8383985249278506,0.8354166666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,NSCLC_GSE127465,13,6000,12,0,0.846716008521347,0.846716008521347,0.8633333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,NSCLC_GSE131907,13,6007,10,0,0.7680362606325442,0.7680362606325442,0.7421341767937406
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,PAAD_GSE111672,13,453,7,0,0.8376645226035032,0.8376645226035032,0.8984547461368654
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,PAAD_GSE154778,13,2989,6,0,0.6796818627897173,0.6796818627897173,0.8608230177316828
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,3,1400,0.01,5,1400,768,9.18,0.8313206958307701,0.8313206958307701,STAD_GSE134520,13,1308,6,0,0.7424761482328037,0.7424761482328037,0.768348623853211
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,BRCA_GSE161529,13,6000,10,0,0.8096372761930521,0.8096372761930521,0.8041666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,BRCA_GSE176078,13,6000,9,0,0.8064239806804917,0.8064239806804917,0.7968333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7894505962959931,0.7894505962959931,0.7046223224351748
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,CRC_GSE108989,13,2184,3,0,0.7978476136624454,0.7978476136624454,0.8076923076923077
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,CRC_GSE146771_10X,13,6000,7,0,0.9070027903041217,0.9070027903041217,0.9048333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,HNSC_GSE103322,13,1176,8,0,0.7633072207356653,0.7633072207356653,0.8282312925170068
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,LIHC_GSE140228_10X,13,5999,9,0,0.8278409702444001,0.8278409702444001,0.8468078013002167
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,LIHC_GSE98638,13,960,3,0,0.7752294250608975,0.7752294250608975,0.7677083333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,NSCLC_GSE127465,13,6000,12,0,0.8424328465530101,0.8424328465530101,0.8671666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,NSCLC_GSE131907,13,6007,10,0,0.760827750904507,0.760827750904507,0.7423006492425503
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,PAAD_GSE111672,13,453,7,0,0.7958783513405362,0.7958783513405362,0.8631346578366446
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,PAAD_GSE154778,13,2989,6,0,0.7132953313773677,0.7132953313773677,0.8568082970893275
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,100,4,1400,0.1,5,1400,768,9.24,0.8307403927806877,0.8307403927806877,STAD_GSE134520,13,1308,6,0,0.7620722466969997,0.7620722466969997,0.7996941896024465
