representation,split_file,scheme,budget,seed,dataset,cell_type,f1,n_test_cells_class,class_prevalence,n_test_cells_dataset
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE140228_10X,CD8_T,0.7971876690102758,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE140228_10X,DC,0.8741188318227593,454,0.07567927987998,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE140228_10X,Mast,0.8679245283018868,83,0.013835639273212201,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE140228_10X,Mono_Macro,0.9370485036119711,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE140228_10X,NK,0.9031061659712564,1013,0.1688614769128188,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE140228_10X,Plasma,0.9906103286384976,215,0.03583930655109185,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE140228_10X,Treg,0.9166666666666666,519,0.08651441906984497,5999
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE98638,CD4_T,0.8771551724137931,493,0.5135416666666667,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE98638,CD8_T,0.8791848617176128,329,0.34270833333333334,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,LIHC_GSE98638,Treg,0.8852459016393442,138,0.14375,960
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,B,0.9406528189910979,664,0.11066666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,CD4_T,0.9100903023164507,1261,0.21016666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,CD8_T,0.47117794486215536,247,0.041166666666666664,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,DC,0.6527514231499051,225,0.0375,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,Endothelial,0.963855421686747,84,0.014,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,Fibroblast,0.9616724738675958,143,0.023833333333333335,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,Malignant,0.9707379134860051,799,0.13316666666666666,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,Mast,0.9142857142857143,123,0.0205,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,Mono_Macro,0.9318089015924867,1261,0.21016666666666667,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,NK,0.8868217054263566,296,0.04933333333333333,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,Neutrophil,0.9734904270986745,669,0.1115,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE127465,Plasma,0.9778761061946902,228,0.038,6000
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,B,0.7555898226676947,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,CD4_T,0.6295025728987993,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,CD8_T,0.6816292601828762,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,DC,0.7970695970695971,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,Endothelial,0.9900332225913622,454,0.07557849175961379,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,Epithelial,0.9689542483660131,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,Fibroblast,0.9918433931484503,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,Mast,0.9453376205787781,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,Mono_Macro,0.7831541218637993,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,NSCLC_GSE131907,Plasma,0.9450915141430949,617,0.10271350091559847,6007
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE111672,CD8_T,0.6923076923076923,17,0.037527593818984545,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE111672,Endothelial,0.9736842105263158,38,0.08388520971302428,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE111672,Fibroblast,0.9333333333333333,8,0.017660044150110375,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE111672,Malignant,0.9748743718592965,298,0.6578366445916115,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE111672,Mast,0.9142857142857143,36,0.07947019867549669,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE111672,Mono_Macro,0.9367088607594937,42,0.09271523178807947,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE111672,Neutrophil,0.7857142857142857,14,0.03090507726269316,453
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE154778,CD8_T,0.7218045112781954,84,0.02810304449648712,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE154778,Epithelial,0.7789934354485777,214,0.07159585145533623,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE154778,Fibroblast,0.9830124575311439,443,0.1482101037136166,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE154778,Malignant,0.9690230341540905,1904,0.6370023419203747,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE154778,Mono_Macro,0.9776357827476039,315,0.1053864168618267,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,PAAD_GSE154778,Plasma,0.45161290322580644,29,0.009702241552358649,2989
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,STAD_GSE134520,CD8_T,0.939622641509434,275,0.21024464831804282,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,STAD_GSE134520,DC,0.8769230769230769,72,0.05504587155963303,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,STAD_GSE134520,Fibroblast,0.9866220735785953,299,0.22859327217125383,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,STAD_GSE134520,Malignant,0.9504373177842566,176,0.1345565749235474,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,STAD_GSE134520,Mast,0.788235294117647,77,0.058868501529051986,1308
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,all,0,STAD_GSE134520,Plasma,0.9914529914529915,409,0.31269113149847094,1308
