contrast,metric,n_datasets,delta_mean,delta_median,ci95_lo,ci95_hi,cohens_dz,wilcoxon_stat,p_raw,ttest_p,n_datasets_favouring_a,n_runs_a,n_runs_b,datasets,scheme,budget,hypothesis,p_fdr,significant_fdr_005,negligible_effect,verdict
geneformer - hvg_pca,macro_f1,13,-0.07625455481757831,-0.051624475053688945,-0.11748134203908303,-0.036866748005026366,-0.9857770382298645,4.0,0.001708984375,0.003965393855368552,1,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,25,H2,0.005593039772727272,True,False,classical better
geneformer - scvi,macro_f1,13,-0.07884525858401516,-0.06773409020997234,-0.11641356309170521,-0.04563533861019512,-1.1612396653460135,1.0,0.00048828125,0.0012609129229667188,1,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,25,H2,0.002197265625,True,False,classical better
geneformer - harmony,macro_f1,13,-0.037387059013719755,-0.03435024820620336,-0.07712919213139649,0.0024486758304402547,-0.49241838012017936,21.0,0.09423828125,0.1011689069321572,3,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,25,H2,0.17250397245762714,False,False,no detectable difference
scgpt - hvg_pca,macro_f1,13,-0.03903314785687235,-0.0029067754617330133,-0.08860486904936468,0.006181809482298856,-0.4272966118774123,39.0,0.684814453125,0.14935002089863303,6,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,5,H2,0.7952683971774193,False,False,no detectable difference
scgpt - scvi,macro_f1,13,-0.04681086460541329,-0.019474191890758275,-0.0906515567314754,-0.007558214201977263,-0.5925463798683176,22.0,0.10986328125,0.0539307524971387,4,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,5,H2,0.19775390625,False,False,no detectable difference
scgpt - harmony,macro_f1,13,0.019095009607753732,0.05655436517974988,-0.04036026900206887,0.074550949453862,0.17278173691418536,35.0,0.497314453125,0.5449599037202049,9,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,5,H2,0.6471079631024097,False,True,no detectable difference
geneformer - hvg_pca,macro_f1,13,-0.052878765844274464,-0.024181330289493874,-0.10356922324423012,-0.006759503767367242,-0.5691430042109691,24.0,0.146484375,0.06264187089374695,5,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,5,H2,0.2551663306451613,False,False,no detectable difference
geneformer - scvi,macro_f1,13,-0.060656482592815406,-0.02140704513775704,-0.10742995435461768,-0.02037424495922621,-0.7382182013141251,13.0,0.021484375,0.020726844899858557,4,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,5,H2,0.04735331632653061,True,False,classical better
geneformer - harmony,macro_f1,13,0.005249391620351617,0.007914808364555381,-0.050551758763748775,0.0581253449330938,0.05037134199234389,40.0,0.7353515625,0.8589153857022358,8,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,5,H2,0.8359786184210526,False,True,no detectable difference
scgpt - hvg_pca,macro_f1,13,-0.05899287576619819,-0.030914743594485317,-0.09981976749939139,-0.02240090419795276,-0.7900685473445966,10.0,0.010498046875,0.014659934638336163,3,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,50,H2,0.026994977678571428,True,False,classical better
scgpt - scvi,macro_f1,13,-0.05921431372940399,-0.03787323156885802,-0.09478304275140906,-0.028093693348180536,-0.9445405089547023,3.0,0.001220703125,0.005215571190002752,2,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,50,H2,0.0042527721774193545,True,False,classical better
scgpt - harmony,macro_f1,13,-0.02681901469996746,-0.008252936507976871,-0.07005687722520941,0.014558672863038092,-0.33387102082847536,33.0,0.414306640625,0.2518803558647341,6,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,50,H2,0.5811054180194806,False,False,no detectable difference
geneformer - hvg_pca,macro_f1,13,-0.0830401295531577,-0.06110598984948379,-0.12423783578932499,-0.04442520985427991,-1.0797869319275653,1.0,0.00048828125,0.002136099417721357,1,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,50,H2,0.002197265625,True,False,classical better
geneformer - scvi,macro_f1,13,-0.0832615675163635,-0.07731010533727356,-0.12230284097169818,-0.048567050607816416,-1.1753667152435079,2.0,0.000732421875,0.0011518543955215542,1,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,50,H2,0.002825055803571429,True,False,classical better
geneformer - harmony,macro_f1,13,-0.05086626848692698,-0.04259570094248233,-0.09135113216467323,-0.010789450828229233,-0.6563833257801689,17.0,0.0478515625,0.035619583777164586,2,100,100,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,50,H2,0.09396306818181817,False,False,no detectable difference
scgpt - hvg_pca,macro_f1,13,-0.08278667054378258,-0.057255684420073005,-0.13542212887078625,-0.04110719895265438,-0.9063323291455125,3.0,0.001220703125,0.006730263372434806,2,16-19,16-19,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,all,H2,0.0042527721774193545,True,False,classical better
scgpt - scvi,macro_f1,13,-0.08613393632038889,-0.053540147186039944,-0.14072341546606099,-0.045281684745474796,-0.9435923886346212,0.0,0.000244140625,0.005248616965998878,0,16-19,10,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,all,H2,0.0017578124999999998,True,False,classical better
scgpt - harmony,macro_f1,13,-0.07128279870195674,-0.051350494055179996,-0.13136003004475397,-0.018892715885744083,-0.6665943571165185,11.0,0.013427734375,0.033309014502452175,2,16-19,10,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,all,H2,0.031525985054347824,True,False,classical better
geneformer - hvg_pca,macro_f1,13,-0.10714524586994312,-0.07235261941786397,-0.1987777110479579,-0.05073774941714773,-0.7052287044383543,0.0,0.000244140625,0.025808042547140125,0,16-19,16-19,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,all,H2,0.0017578124999999998,True,False,classical better
geneformer - scvi,macro_f1,13,-0.11049251164654945,-0.06922277887595041,-0.20614439570115467,-0.051264680248217905,-0.7074254275245534,2.0,0.000732421875,0.0254348766862368,1,16-19,10,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,all,H2,0.002825055803571429,True,False,classical better
geneformer - harmony,macro_f1,13,-0.09564137402811726,-0.06945376093847189,-0.19579883523183056,-0.02449848097863541,-0.58073844950715,11.0,0.013427734375,0.05817325324438371,3,16-19,10,BRCA_GSE161529;BRCA_GSE176078;CHOL_GSE125449_aPD1aPDL1aCTLA4;CRC_GSE108989;CRC_GSE146771_10X;HNSC_GSE103322;LIHC_GSE140228_10X;LIHC_GSE98638;NSCLC_GSE127465;NSCLC_GSE131907;PAAD_GSE111672;PAAD_GSE154778;STAD_GSE134520,S3_leave_dataset_out,all,H2,0.031525985054347824,True,False,classical better
