dataset,representation,scheme,budget,macro_f1,macro_f1_resample_sd,n_runs
NSCLC_GSE127465,scgpt,S2_leave_donor_out,25,0.7798591916810844,0.04334938966408581,25
NSCLC_GSE127465,scvi,S2_leave_donor_out,25,0.7691981828039475,0.0410082317274757,25
NSCLC_GSE131907,geneformer,S2_leave_donor_out,25,0.7234668074122773,0.032233084487001885,25
NSCLC_GSE131907,harmony,S2_leave_donor_out,25,0.658730032186555,0.03160705945498626,25
NSCLC_GSE131907,hvg_pca,S2_leave_donor_out,25,0.70814314001421,0.03213603061943991,25
NSCLC_GSE131907,scgpt,S2_leave_donor_out,25,0.7159773288124923,0.027274975833643033,25
NSCLC_GSE131907,scvi,S2_leave_donor_out,25,0.6974994267624963,0.039775262246599816,25
PAAD_GSE111672,geneformer,S2_leave_donor_out,25,0.6373507584787067,0.09906483931425215,25
PAAD_GSE111672,harmony,S2_leave_donor_out,25,0.4861048416993659,0.056474050559241,25
PAAD_GSE111672,hvg_pca,S2_leave_donor_out,25,0.5985024653952575,0.1057513249835645,25
PAAD_GSE111672,scgpt,S2_leave_donor_out,25,0.6347147997417839,0.09846389474445841,25
PAAD_GSE111672,scvi,S2_leave_donor_out,25,0.617628461400502,0.10685346501271777,25
PAAD_GSE154778,geneformer,S2_leave_donor_out,25,0.5171333348746022,0.08019149185382211,25
PAAD_GSE154778,harmony,S2_leave_donor_out,25,0.4418528324579521,0.06179993017325566,25
PAAD_GSE154778,hvg_pca,S2_leave_donor_out,25,0.5139982527975369,0.05273336675002414,25
PAAD_GSE154778,scgpt,S2_leave_donor_out,25,0.4996451650782285,0.07336616223784273,25
PAAD_GSE154778,scvi,S2_leave_donor_out,25,0.506179597603545,0.04406106092862795,25
STAD_GSE134520,geneformer,S2_leave_donor_out,25,0.6800484757990287,0.08919528781547427,25
STAD_GSE134520,harmony,S2_leave_donor_out,25,0.6420512084650793,0.022563934818775246,25
STAD_GSE134520,hvg_pca,S2_leave_donor_out,25,0.7095562699861282,0.03251756925506298,25
STAD_GSE134520,scgpt,S2_leave_donor_out,25,0.7089721104069723,0.04797683957192408,25
STAD_GSE134520,scvi,S2_leave_donor_out,25,0.7070552548686551,0.03738899485676278,25
BRCA_GSE161529,geneformer,S2_leave_donor_out,50,0.7385372960743125,0.04299547257365839,25
BRCA_GSE161529,harmony,S2_leave_donor_out,50,0.6239038202411764,0.03466502304735256,25
BRCA_GSE161529,hvg_pca,S2_leave_donor_out,50,0.6738071527087921,0.0424274891946008,25
BRCA_GSE161529,scgpt,S2_leave_donor_out,50,0.7095142836713673,0.04076073682309404,25
BRCA_GSE161529,scvi,S2_leave_donor_out,50,0.6844944212654436,0.03382022504399696,25
BRCA_GSE176078,geneformer,S2_leave_donor_out,50,0.7065331239339042,0.043974116985287824,25
BRCA_GSE176078,harmony,S2_leave_donor_out,50,0.6803689324262195,0.02641628566546342,25
BRCA_GSE176078,hvg_pca,S2_leave_donor_out,50,0.7296592595153857,0.0358361729118022,25
BRCA_GSE176078,scgpt,S2_leave_donor_out,50,0.7258878351836677,0.04540394358861775,25
BRCA_GSE176078,scvi,S2_leave_donor_out,50,0.7190399945499263,0.022550220454870536,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S2_leave_donor_out,50,0.5952169414286977,0.08451855739799838,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S2_leave_donor_out,50,0.5866425615984235,0.061761914571698044,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S2_leave_donor_out,50,0.624602878270994,0.05020042825315585,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S2_leave_donor_out,50,0.6191477210487286,0.07581450775771434,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S2_leave_donor_out,50,0.6222607368763269,0.06397308120078703,25
CRC_GSE108989,geneformer,S2_leave_donor_out,50,0.8027588478585073,0.06324587877006378,25
CRC_GSE108989,harmony,S2_leave_donor_out,50,0.7476300622799639,0.03791410349711372,25
CRC_GSE108989,hvg_pca,S2_leave_donor_out,50,0.8352832927957661,0.0524122267676716,25
CRC_GSE108989,scgpt,S2_leave_donor_out,50,0.7333239967083135,0.049572510458069936,25
CRC_GSE108989,scvi,S2_leave_donor_out,50,0.7963092307571218,0.05153246755048547,25
CRC_GSE146771_10X,geneformer,S2_leave_donor_out,50,0.8629564378489887,0.0468772798687595,25
CRC_GSE146771_10X,harmony,S2_leave_donor_out,50,0.7872639930594173,0.037775625256316746,25
CRC_GSE146771_10X,hvg_pca,S2_leave_donor_out,50,0.851729470499889,0.037735580670511464,25
CRC_GSE146771_10X,scgpt,S2_leave_donor_out,50,0.8367528598996844,0.05175405683280461,25
CRC_GSE146771_10X,scvi,S2_leave_donor_out,50,0.8314674704193233,0.04488229978413976,25
HNSC_GSE103322,geneformer,S2_leave_donor_out,50,0.7464979262904535,0.08821282049154038,25
HNSC_GSE103322,harmony,S2_leave_donor_out,50,0.7329284285995145,0.02866116326968796,25
HNSC_GSE103322,hvg_pca,S2_leave_donor_out,50,0.8012037024210719,0.030186739276982025,25
HNSC_GSE103322,scgpt,S2_leave_donor_out,50,0.7343775752059405,0.06855612047337657,25
HNSC_GSE103322,scvi,S2_leave_donor_out,50,0.7777535328078775,0.049269882711806406,25
LIHC_GSE140228_10X,geneformer,S2_leave_donor_out,50,0.7653696407766281,0.0338527709294939,25
LIHC_GSE140228_10X,harmony,S2_leave_donor_out,50,0.7372882346192049,0.06687561173991334,25
LIHC_GSE140228_10X,hvg_pca,S2_leave_donor_out,50,0.781685385004188,0.02834315655363819,25
LIHC_GSE140228_10X,scgpt,S2_leave_donor_out,50,0.6920569264416635,0.06225266373857865,25
LIHC_GSE140228_10X,scvi,S2_leave_donor_out,50,0.7769363083895731,0.037407681435332726,25
LIHC_GSE98638,geneformer,S2_leave_donor_out,50,0.7245119304661425,0.1901340800177067,25
LIHC_GSE98638,harmony,S2_leave_donor_out,50,0.6518265987031281,0.19019034190533,25
LIHC_GSE98638,hvg_pca,S2_leave_donor_out,50,0.7726390484017817,0.17956551699498155,25
LIHC_GSE98638,scgpt,S2_leave_donor_out,50,0.662033340305022,0.23188892380811987,25
LIHC_GSE98638,scvi,S2_leave_donor_out,50,0.7036580982486035,0.17537948375414442,25
NSCLC_GSE127465,geneformer,S2_leave_donor_out,50,0.7861627078918043,0.035506593931648886,25
NSCLC_GSE127465,harmony,S2_leave_donor_out,50,0.7331048600209229,0.03217999109535301,25
NSCLC_GSE127465,hvg_pca,S2_leave_donor_out,50,0.8072848588519547,0.02994978550958526,25
NSCLC_GSE127465,scgpt,S2_leave_donor_out,50,0.801619503587049,0.02659494988091063,25
NSCLC_GSE127465,scvi,S2_leave_donor_out,50,0.7780753511305837,0.04554989598440194,25
NSCLC_GSE131907,geneformer,S2_leave_donor_out,50,0.7370661178178599,0.030232033763708324,25
NSCLC_GSE131907,harmony,S2_leave_donor_out,50,0.6732247616166382,0.027757478502745035,25
NSCLC_GSE131907,hvg_pca,S2_leave_donor_out,50,0.7160421324566536,0.030743091014614927,25
NSCLC_GSE131907,scgpt,S2_leave_donor_out,50,0.7216204059088865,0.027697512230882317,25
NSCLC_GSE131907,scvi,S2_leave_donor_out,50,0.7050966622278965,0.02418785228185997,25
PAAD_GSE111672,geneformer,S2_leave_donor_out,50,0.6563343819747693,0.08044549626477623,25
PAAD_GSE111672,harmony,S2_leave_donor_out,50,0.5056228822546862,0.04873082137465091,25
PAAD_GSE111672,hvg_pca,S2_leave_donor_out,50,0.6185718391198813,0.09273073427822609,25
PAAD_GSE111672,scgpt,S2_leave_donor_out,50,0.6311041263139103,0.09329601322595937,25
PAAD_GSE111672,scvi,S2_leave_donor_out,50,0.6234143882882988,0.12755113357495146,25
PAAD_GSE154778,geneformer,S2_leave_donor_out,50,0.536694862501961,0.068619478998398,25
PAAD_GSE154778,harmony,S2_leave_donor_out,50,0.47012782343196974,0.05780769000526141,25
PAAD_GSE154778,hvg_pca,S2_leave_donor_out,50,0.5469339698364413,0.044493846405070335,25
PAAD_GSE154778,scgpt,S2_leave_donor_out,50,0.5147402522292726,0.04387275060324505,25
PAAD_GSE154778,scvi,S2_leave_donor_out,50,0.5342180758178201,0.039617852887980955,25
STAD_GSE134520,geneformer,S2_leave_donor_out,50,0.70853741054463,0.062413052290434624,25
STAD_GSE134520,harmony,S2_leave_donor_out,50,0.6500873458231382,0.02444473893508454,25
STAD_GSE134520,hvg_pca,S2_leave_donor_out,50,0.7288326451895664,0.035913760092794116,25
STAD_GSE134520,scgpt,S2_leave_donor_out,50,0.7149745462260362,0.05337302224132632,25
STAD_GSE134520,scvi,S2_leave_donor_out,50,0.7172726583677046,0.027783346110224143,25
BRCA_GSE161529,geneformer,S2_leave_donor_out,100,0.7564133081302792,0.03646926055008029,25
BRCA_GSE161529,harmony,S2_leave_donor_out,100,0.6400506595591133,0.027480619338724935,25
BRCA_GSE161529,hvg_pca,S2_leave_donor_out,100,0.6940041170261796,0.03403244422445897,25
BRCA_GSE161529,scgpt,S2_leave_donor_out,100,0.715130761617035,0.03863652588086889,25
BRCA_GSE161529,scvi,S2_leave_donor_out,100,0.6957682163592849,0.023815295829874364,25
BRCA_GSE176078,geneformer,S2_leave_donor_out,100,0.7274515140892721,0.03495429578993023,25
BRCA_GSE176078,harmony,S2_leave_donor_out,100,0.6927056940319563,0.023199057110368484,25
BRCA_GSE176078,hvg_pca,S2_leave_donor_out,100,0.7356670607185218,0.039612332143082,25
BRCA_GSE176078,scgpt,S2_leave_donor_out,100,0.7413155395599961,0.04026992865450414,25
BRCA_GSE176078,scvi,S2_leave_donor_out,100,0.7295637497186305,0.020816738506905304,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S2_leave_donor_out,100,0.5932221080555687,0.06329253251155359,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S2_leave_donor_out,100,0.6039218616005622,0.06688447773071088,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S2_leave_donor_out,100,0.6459004750558318,0.06393990867807693,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S2_leave_donor_out,100,0.6163314978581973,0.07051171864267326,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S2_leave_donor_out,100,0.6333447868211263,0.08215389400616363,25
CRC_GSE108989,geneformer,S2_leave_donor_out,100,0.8111319692328957,0.041701483148855356,25
CRC_GSE108989,harmony,S2_leave_donor_out,100,0.7746219304120621,0.03124956827759233,25
CRC_GSE108989,hvg_pca,S2_leave_donor_out,100,0.859441152287185,0.028497420773041834,25
CRC_GSE108989,scgpt,S2_leave_donor_out,100,0.7623969496655539,0.059255312765950786,25
CRC_GSE108989,scvi,S2_leave_donor_out,100,0.815091879961941,0.03663597072787047,25
CRC_GSE146771_10X,geneformer,S2_leave_donor_out,100,0.8730300375479557,0.04290274980870383,25
CRC_GSE146771_10X,harmony,S2_leave_donor_out,100,0.8065907169610945,0.029435008562183625,25
CRC_GSE146771_10X,hvg_pca,S2_leave_donor_out,100,0.8603178337340962,0.03420652556478909,25
CRC_GSE146771_10X,scgpt,S2_leave_donor_out,100,0.8460799637051071,0.03923803480243941,25
CRC_GSE146771_10X,scvi,S2_leave_donor_out,100,0.8402930956594125,0.04118800761217282,25
HNSC_GSE103322,geneformer,S2_leave_donor_out,100,0.7929491340958157,0.04581723865909257,25
HNSC_GSE103322,harmony,S2_leave_donor_out,100,0.7509300274225423,0.027896325850451237,25
HNSC_GSE103322,hvg_pca,S2_leave_donor_out,100,0.8004935848570615,0.028001769639607158,25
HNSC_GSE103322,scgpt,S2_leave_donor_out,100,0.7615853042086593,0.04535510577196019,25
HNSC_GSE103322,scvi,S2_leave_donor_out,100,0.7788732340403378,0.03939693682142036,25
LIHC_GSE140228_10X,geneformer,S2_leave_donor_out,100,0.77853141071757,0.038871428459686275,25
LIHC_GSE140228_10X,harmony,S2_leave_donor_out,100,0.7557329444209396,0.06556350765999247,25
LIHC_GSE140228_10X,hvg_pca,S2_leave_donor_out,100,0.7968681438910937,0.028661854326431483,25
LIHC_GSE140228_10X,scgpt,S2_leave_donor_out,100,0.7286408899346057,0.051139144950855586,25
LIHC_GSE140228_10X,scvi,S2_leave_donor_out,100,0.7925720731685879,0.034965030467659836,25
LIHC_GSE98638,geneformer,S2_leave_donor_out,100,0.7409198128511006,0.18530472898568873,25
LIHC_GSE98638,harmony,S2_leave_donor_out,100,0.6677370533179796,0.19011982799498567,25
LIHC_GSE98638,hvg_pca,S2_leave_donor_out,100,0.7668385630164726,0.18335293920990592,25
LIHC_GSE98638,scgpt,S2_leave_donor_out,100,0.6732873210677179,0.2373674093808816,25
LIHC_GSE98638,scvi,S2_leave_donor_out,100,0.7080120050652655,0.19035251092616387,25
NSCLC_GSE127465,geneformer,S2_leave_donor_out,100,0.7871143460426413,0.04182924781366108,25
NSCLC_GSE127465,harmony,S2_leave_donor_out,100,0.7485487003220712,0.026402005862574678,25
NSCLC_GSE127465,hvg_pca,S2_leave_donor_out,100,0.8099571941218231,0.02929885224942911,25
NSCLC_GSE127465,scgpt,S2_leave_donor_out,100,0.8110599065512267,0.026581547793151736,25
NSCLC_GSE127465,scvi,S2_leave_donor_out,100,0.7903492696226548,0.04253048074832116,25
NSCLC_GSE131907,geneformer,S2_leave_donor_out,100,0.7547891372823757,0.025314857037790666,25
NSCLC_GSE131907,harmony,S2_leave_donor_out,100,0.678968091768518,0.026403144088709318,25
NSCLC_GSE131907,hvg_pca,S2_leave_donor_out,100,0.7286285996133027,0.024399739296095575,25
NSCLC_GSE131907,scgpt,S2_leave_donor_out,100,0.7458575210493928,0.02415871243450369,25
NSCLC_GSE131907,scvi,S2_leave_donor_out,100,0.7208536676545597,0.028900355531399115,25
PAAD_GSE111672,geneformer,S2_leave_donor_out,100,0.6635749103286092,0.09052560053092941,25
PAAD_GSE111672,harmony,S2_leave_donor_out,100,0.5299623976141016,0.06095984588272963,25
PAAD_GSE111672,hvg_pca,S2_leave_donor_out,100,0.6162572377383527,0.09866907320451228,25
PAAD_GSE111672,scgpt,S2_leave_donor_out,100,0.6632820071111187,0.08808114885952684,25
PAAD_GSE111672,scvi,S2_leave_donor_out,100,0.6524117745871609,0.10362171214334456,25
PAAD_GSE154778,geneformer,S2_leave_donor_out,100,0.5661471669826494,0.07514143965996438,25
PAAD_GSE154778,harmony,S2_leave_donor_out,100,0.49284347852206517,0.052434202829440946,25
PAAD_GSE154778,hvg_pca,S2_leave_donor_out,100,0.5512505408320272,0.04420673708603612,25
PAAD_GSE154778,scgpt,S2_leave_donor_out,100,0.5283243226702004,0.051200044681015085,25
PAAD_GSE154778,scvi,S2_leave_donor_out,100,0.5326656778662462,0.041026111820137656,25
STAD_GSE134520,geneformer,S2_leave_donor_out,100,0.7245697049438895,0.06336667132493003,25
STAD_GSE134520,harmony,S2_leave_donor_out,100,0.6473745685546818,0.018661750078632345,25
STAD_GSE134520,hvg_pca,S2_leave_donor_out,100,0.7207309997831389,0.030155014523113723,25
STAD_GSE134520,scgpt,S2_leave_donor_out,100,0.7315589220781925,0.04363289602374231,25
STAD_GSE134520,scvi,S2_leave_donor_out,100,0.7158040756798312,0.029857910114450877,25
BRCA_GSE161529,geneformer,S2_leave_donor_out,all,0.8583741620676395,0.021403706590889502,25
BRCA_GSE161529,harmony,S2_leave_donor_out,all,0.675679838339252,0.023570025473507363,10
BRCA_GSE161529,hvg_pca,S2_leave_donor_out,all,0.7650826234963973,0.03392003267427072,25
BRCA_GSE161529,scgpt,S2_leave_donor_out,all,0.8240329439224253,0.039099221375094056,25
BRCA_GSE161529,scvi,S2_leave_donor_out,all,0.7188329494021966,0.02293480065563558,10
BRCA_GSE176078,geneformer,S2_leave_donor_out,all,0.7623068700378126,0.054479859685430204,25
BRCA_GSE176078,harmony,S2_leave_donor_out,all,0.7163950704240575,0.027497769067841352,10
BRCA_GSE176078,hvg_pca,S2_leave_donor_out,all,0.746943519933201,0.04936511227698294,25
BRCA_GSE176078,scgpt,S2_leave_donor_out,all,0.8033156826620241,0.056194372395514884,25
BRCA_GSE176078,scvi,S2_leave_donor_out,all,0.7469145288729672,0.018059480149511576,10
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S2_leave_donor_out,all,0.6694525898214129,0.06925655661570783,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S2_leave_donor_out,all,0.604961588876437,0.05746472600930481,10
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S2_leave_donor_out,all,0.6154662565654249,0.05899104615238633,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S2_leave_donor_out,all,0.6727139703788303,0.0528336281304017,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S2_leave_donor_out,all,0.6315699507039755,0.048445194300724005,10
CRC_GSE108989,geneformer,S2_leave_donor_out,all,0.8953767830377433,0.01377292377976756,25
CRC_GSE108989,harmony,S2_leave_donor_out,all,0.8090139730910225,0.029049261933615997,10
CRC_GSE108989,hvg_pca,S2_leave_donor_out,all,0.8774947447283081,0.02108997781828864,25
CRC_GSE108989,scgpt,S2_leave_donor_out,all,0.8664743793122143,0.02155641999371517,25
CRC_GSE108989,scvi,S2_leave_donor_out,all,0.8279645110514489,0.036521372116945755,10
CRC_GSE146771_10X,geneformer,S2_leave_donor_out,all,0.9269293148976212,0.02443083432454955,25
CRC_GSE146771_10X,harmony,S2_leave_donor_out,all,0.8257355421149463,0.02877910095617494,10
CRC_GSE146771_10X,hvg_pca,S2_leave_donor_out,all,0.873489398603614,0.0231919901801728,25
CRC_GSE146771_10X,scgpt,S2_leave_donor_out,all,0.8807144067176935,0.02635788781589017,25
CRC_GSE146771_10X,scvi,S2_leave_donor_out,all,0.8468832158045446,0.05122210638644895,10
HNSC_GSE103322,geneformer,S2_leave_donor_out,all,0.8350056754079216,0.01998723242431487,25
HNSC_GSE103322,harmony,S2_leave_donor_out,all,0.7583038570144026,0.01750089657541909,10
HNSC_GSE103322,hvg_pca,S2_leave_donor_out,all,0.8372164058683056,0.020409873600134795,25
HNSC_GSE103322,scgpt,S2_leave_donor_out,all,0.8651834459256864,0.01921808200134828,25
HNSC_GSE103322,scvi,S2_leave_donor_out,all,0.7760341598530665,0.042339939590749054,10
LIHC_GSE140228_10X,geneformer,S2_leave_donor_out,all,0.8565707729532417,0.009695417219528725,25
LIHC_GSE140228_10X,harmony,S2_leave_donor_out,all,0.7683255833381015,0.09205183033630904,10
LIHC_GSE140228_10X,hvg_pca,S2_leave_donor_out,all,0.8268735327506477,0.013792797857491646,25
LIHC_GSE140228_10X,scgpt,S2_leave_donor_out,all,0.8732505720824864,0.01016001588207877,25
LIHC_GSE140228_10X,scvi,S2_leave_donor_out,all,0.8111362907919574,0.022567221098718494,10
LIHC_GSE98638,geneformer,S2_leave_donor_out,all,0.8891417689551112,0.06162716932384861,25
LIHC_GSE98638,harmony,S2_leave_donor_out,all,0.694674251486566,0.2320380180026762,10
LIHC_GSE98638,hvg_pca,S2_leave_donor_out,all,0.8487313934344821,0.07773453010919958,25
LIHC_GSE98638,scgpt,S2_leave_donor_out,all,0.7884028951209158,0.19557567510997584,25
LIHC_GSE98638,scvi,S2_leave_donor_out,all,0.6926381964030189,0.20771266362247648,10
NSCLC_GSE127465,geneformer,S2_leave_donor_out,all,0.8359576485432781,0.024396838378363213,25
NSCLC_GSE127465,harmony,S2_leave_donor_out,all,0.7738223371359004,0.03342017964092706,10
NSCLC_GSE127465,hvg_pca,S2_leave_donor_out,all,0.8299705080627178,0.019649826266900306,25
NSCLC_GSE127465,scgpt,S2_leave_donor_out,all,0.8693084172501578,0.026954564564485865,25
NSCLC_GSE127465,scvi,S2_leave_donor_out,all,0.7966639783261588,0.045996577900924956,10
NSCLC_GSE131907,geneformer,S2_leave_donor_out,all,0.8219110213233569,0.027381344636911612,25
NSCLC_GSE131907,harmony,S2_leave_donor_out,all,0.7084185988288685,0.02349263488263973,10
NSCLC_GSE131907,hvg_pca,S2_leave_donor_out,all,0.7612173852174918,0.021142756204242597,25
NSCLC_GSE131907,scgpt,S2_leave_donor_out,all,0.815323657723113,0.018871880100156384,25
NSCLC_GSE131907,scvi,S2_leave_donor_out,all,0.7431796648249609,0.025052098808426477,10
PAAD_GSE111672,geneformer,S2_leave_donor_out,all,0.787238085361818,0.05650538325979246,25
PAAD_GSE111672,harmony,S2_leave_donor_out,all,0.6002271080800042,0.06198438004371175,10
PAAD_GSE111672,hvg_pca,S2_leave_donor_out,all,0.7105665445956255,0.08950873658452912,25
PAAD_GSE111672,scgpt,S2_leave_donor_out,all,0.7695227226758098,0.0666912628677471,25
PAAD_GSE111672,scvi,S2_leave_donor_out,all,0.6807860169834721,0.12412626863206712,10
PAAD_GSE154778,geneformer,S2_leave_donor_out,all,0.5896804872147932,0.05710292473235443,25
PAAD_GSE154778,harmony,S2_leave_donor_out,all,0.4982810119059423,0.058845300602224884,10
PAAD_GSE154778,hvg_pca,S2_leave_donor_out,all,0.5553725849061767,0.0409745581470818,25
PAAD_GSE154778,scgpt,S2_leave_donor_out,all,0.5246930179907181,0.05429236075776826,25
PAAD_GSE154778,scvi,S2_leave_donor_out,all,0.5436186800928593,0.028937818149005135,10
STAD_GSE134520,geneformer,S2_leave_donor_out,all,0.910155532127948,0.015425003068078562,25
STAD_GSE134520,harmony,S2_leave_donor_out,all,0.6662713945515121,0.013488025431463038,10
STAD_GSE134520,hvg_pca,S2_leave_donor_out,all,0.8474196004368436,0.007351344543238489,25
STAD_GSE134520,scgpt,S2_leave_donor_out,all,0.9024501831181163,0.015043471306170975,25
STAD_GSE134520,scvi,S2_leave_donor_out,all,0.751347986450888,0.014933239056416808,10
BRCA_GSE161529,geneformer,S3_leave_dataset_out,5,0.5432539797261727,0.04815135893343886,100
BRCA_GSE161529,harmony,S3_leave_dataset_out,5,0.4892316484263374,0.026529436888415404,100
BRCA_GSE161529,hvg_pca,S3_leave_dataset_out,5,0.4728043082966023,0.0427132212594261,100
BRCA_GSE161529,scgpt,S3_leave_dataset_out,5,0.5098862733053143,0.04918293309129734,100
BRCA_GSE161529,scvi,S3_leave_dataset_out,5,0.5411332534725557,0.040995977010704565,100
BRCA_GSE176078,geneformer,S3_leave_dataset_out,5,0.6260161104810479,0.052875166609113865,100
BRCA_GSE176078,harmony,S3_leave_dataset_out,5,0.5975466498082372,0.031171735142101784,100
BRCA_GSE176078,hvg_pca,S3_leave_dataset_out,5,0.6275232379820292,0.05189427150366486,100
BRCA_GSE176078,scgpt,S3_leave_dataset_out,5,0.666461316238506,0.0415482108311327,100
BRCA_GSE176078,scvi,S3_leave_dataset_out,5,0.645744857884327,0.04613026051698819,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S3_leave_dataset_out,5,0.6722821881423988,0.08227858496175255,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S3_leave_dataset_out,5,0.5539428612852967,0.04467203691697982,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S3_leave_dataset_out,5,0.664201824492969,0.07015334171883279,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S3_leave_dataset_out,5,0.7009025882681702,0.06904839129707324,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S3_leave_dataset_out,5,0.6612272266443164,0.06380231598196053,100
CRC_GSE108989,geneformer,S3_leave_dataset_out,5,0.38687301861848283,0.17193068253097715,100
CRC_GSE108989,harmony,S3_leave_dataset_out,5,0.5406541086337748,0.07107508785020371,100
CRC_GSE108989,hvg_pca,S3_leave_dataset_out,5,0.5420452111100449,0.17041280463155808,100
CRC_GSE108989,scgpt,S3_leave_dataset_out,5,0.34059285427783864,0.15492576311255352,100
CRC_GSE108989,scvi,S3_leave_dataset_out,5,0.5522041924547563,0.1544777998706152,100
CRC_GSE146771_10X,geneformer,S3_leave_dataset_out,5,0.5396738561046202,0.13867215816035539,100
CRC_GSE146771_10X,harmony,S3_leave_dataset_out,5,0.5862235032494753,0.06105611470265579,100
CRC_GSE146771_10X,hvg_pca,S3_leave_dataset_out,5,0.6727783301686263,0.08934243981298394,100
CRC_GSE146771_10X,scgpt,S3_leave_dataset_out,5,0.667172486975832,0.08325133896735196,100
CRC_GSE146771_10X,scvi,S3_leave_dataset_out,5,0.6868741855166591,0.08073987313589748,100
HNSC_GSE103322,geneformer,S3_leave_dataset_out,5,0.37301025041376024,0.1641276614143876,100
HNSC_GSE103322,harmony,S3_leave_dataset_out,5,0.5499866510860968,0.057262447303801034,100
HNSC_GSE103322,hvg_pca,S3_leave_dataset_out,5,0.6154115261548337,0.07906521769386819,100
HNSC_GSE103322,scgpt,S3_leave_dataset_out,5,0.4616947629285573,0.10219491431564261,100
HNSC_GSE103322,scvi,S3_leave_dataset_out,5,0.6099561668319372,0.08320744930845618,100
LIHC_GSE140228_10X,geneformer,S3_leave_dataset_out,5,0.5256080880420952,0.062098215220397136,100
LIHC_GSE140228_10X,harmony,S3_leave_dataset_out,5,0.5611349141689576,0.05992458351944062,100
LIHC_GSE140228_10X,hvg_pca,S3_leave_dataset_out,5,0.6369576855054333,0.06335904379981161,100
LIHC_GSE140228_10X,scgpt,S3_leave_dataset_out,5,0.4951024534220258,0.0745833558476351,100
LIHC_GSE140228_10X,scvi,S3_leave_dataset_out,5,0.6375127552001575,0.06060979102542857,100
LIHC_GSE98638,geneformer,S3_leave_dataset_out,5,0.4322123344376751,0.21351693631851082,100
LIHC_GSE98638,harmony,S3_leave_dataset_out,5,0.5256025073854877,0.08461973522255141,100
LIHC_GSE98638,hvg_pca,S3_leave_dataset_out,5,0.5574712139234964,0.15286064027900137,100
LIHC_GSE98638,scgpt,S3_leave_dataset_out,5,0.38564555390046024,0.17291082985706777,100
LIHC_GSE98638,scvi,S3_leave_dataset_out,5,0.49473612263839173,0.16244956692949655,100
NSCLC_GSE127465,geneformer,S3_leave_dataset_out,5,0.6335582825692877,0.061517717321391434,100
NSCLC_GSE127465,harmony,S3_leave_dataset_out,5,0.531485112083645,0.03998998469223673,100
NSCLC_GSE127465,hvg_pca,S3_leave_dataset_out,5,0.603099533623749,0.07690050840934816,100
NSCLC_GSE127465,scgpt,S3_leave_dataset_out,5,0.6285142483992062,0.0626852730626787,100
NSCLC_GSE127465,scvi,S3_leave_dataset_out,5,0.6173495627560333,0.06297094485642625,100
NSCLC_GSE131907,geneformer,S3_leave_dataset_out,5,0.5772047509091728,0.04286230598047383,100
NSCLC_GSE131907,harmony,S3_leave_dataset_out,5,0.5739347630529867,0.02745856895663143,100
NSCLC_GSE131907,hvg_pca,S3_leave_dataset_out,5,0.6013860811986667,0.03661813042164371,100
NSCLC_GSE131907,scgpt,S3_leave_dataset_out,5,0.5984793057369336,0.03819270775579595,100
NSCLC_GSE131907,scvi,S3_leave_dataset_out,5,0.5986117960469298,0.03125251221610273,100
PAAD_GSE111672,geneformer,S3_leave_dataset_out,5,0.5943135142420184,0.09630755406606567,100
PAAD_GSE111672,harmony,S3_leave_dataset_out,5,0.43728263163888464,0.043329651882724314,100
PAAD_GSE111672,hvg_pca,S3_leave_dataset_out,5,0.5643245345692283,0.07979505144946512,100
PAAD_GSE111672,scgpt,S3_leave_dataset_out,5,0.596098793577284,0.07925173707283813,100
PAAD_GSE111672,scvi,S3_leave_dataset_out,5,0.6119419046087923,0.07599314382705562,100
PAAD_GSE154778,geneformer,S3_leave_dataset_out,5,0.4970269275322433,0.06465561158544098,100
PAAD_GSE154778,harmony,S3_leave_dataset_out,5,0.39368066769977966,0.03938313953824388,100
PAAD_GSE154778,hvg_pca,S3_leave_dataset_out,5,0.47316440769245927,0.060289947396985746,100
