representation,scheme,budget,nominal,variant,score,coverage,coverage_gap,mean_set_size,empty_rate,singleton_rate,n_datasets
scgpt,S1_within_dataset,100,0.9,mondrian,inverse_softmax,0.8975156735787545,0.0024843264212455617,1.3367903804872325,0.011382542737650485,0.6753842393292534,13
scgpt,S1_within_dataset,100,0.95,marginal,aps,0.9578993385045487,-0.007899338504548695,7.111207946299192,0.03432318143312148,0.04638469912068319,13
scgpt,S1_within_dataset,100,0.95,marginal,inverse_softmax,0.9475926421149962,0.0024073578850037957,1.7354449181532716,0.0,0.492311083545346,13
scgpt,S1_within_dataset,100,0.95,mondrian,aps,0.9497795596828266,0.0002204403171734015,6.292354492346825,0.013382750673328104,0.0702704313932801,13
scgpt,S1_within_dataset,100,0.95,mondrian,inverse_softmax,0.9487538108347326,0.0012461891652673187,1.8934724236191032,0.00035155165943858725,0.45590706923734875,13
scgpt,S1_within_dataset,all,0.8,marginal,aps,0.7931305782610718,0.00686942173892823,1.9660344649610226,0.18757607111027777,0.30105997688685737,13
scgpt,S1_within_dataset,all,0.8,marginal,inverse_softmax,0.8054497285531887,-0.005449728553188664,0.8334815080944264,0.16651849190557352,0.8334815080944264,13
scgpt,S1_within_dataset,all,0.8,mondrian,aps,0.7938449764032129,0.006155023596787054,2.1582546054017504,0.10206472643363376,0.3168068087212678,13
scgpt,S1_within_dataset,all,0.8,mondrian,inverse_softmax,0.7923741265565828,0.00762587344341727,0.8406125130802027,0.15938748691979734,0.8406125130802027,13
scgpt,S1_within_dataset,all,0.9,marginal,aps,0.8980335136648302,0.001966486335169837,3.1489151622512948,0.0938723233982838,0.18471184077478434,13
scgpt,S1_within_dataset,all,0.9,marginal,inverse_softmax,0.9033213685739743,-0.0033213685739742803,0.9755570107063729,0.024442989293627124,0.9755570107063729,13
scgpt,S1_within_dataset,all,0.9,mondrian,aps,0.8925420987045333,0.007457901295466808,3.226609472698706,0.007998333053694563,0.1421539206877544,13
scgpt,S1_within_dataset,all,0.9,mondrian,inverse_softmax,0.8973611509963738,0.0026388490036262317,1.004676606704156,0.041112842815477155,0.9131184825559431,13
scgpt,S1_within_dataset,all,0.95,marginal,aps,0.9500910767479144,-9.107674791440499e-05,4.520897776636334,0.047020620620401424,0.08926993934614488,13
scgpt,S1_within_dataset,all,0.95,marginal,inverse_softmax,0.951491062764529,-0.001491062764528965,1.1017572561871942,0.0,0.8993799405448354,13
scgpt,S1_within_dataset,all,0.95,mondrian,aps,0.943233590608581,0.006766409391419014,4.269026922347274,0.003616749594839373,0.05295013610426363,13
scgpt,S1_within_dataset,all,0.95,mondrian,inverse_softmax,0.9487898144275254,0.001210185572474503,1.1459702996130512,0.009540407224130486,0.8407042228514712,13
scgpt,S2_leave_donor_out,10,0.8,marginal,aps,0.748652470013832,0.051347529986168164,3.355946255495548,0.15509625969938792,0.15342596514355908,13
scgpt,S2_leave_donor_out,10,0.8,marginal,inverse_softmax,0.7891583194025173,0.01084168059748271,1.4661697528243791,0.004332610479321749,0.6018040319800154,13
scgpt,S2_leave_donor_out,10,0.8,mondrian,aps,0.7441450968519546,0.05585490314804545,3.7408505163348127,0.0978275613817071,0.1698933824305036,13
scgpt,S2_leave_donor_out,10,0.8,mondrian,inverse_softmax,0.7760277316218466,0.023972268378153454,1.4969174040651236,0.028749749566081447,0.5551489395448874,13
scgpt,S2_leave_donor_out,10,0.9,marginal,aps,0.8626032939600944,0.03739670603990561,4.99781757945455,0.08595225552188404,0.07974104161435033,13
scgpt,S2_leave_donor_out,10,0.9,marginal,inverse_softmax,0.882817412612401,0.017182587387599108,2.2148730315676617,1.8652882824641085e-05,0.33609262433157905,13
scgpt,S2_leave_donor_out,10,0.9,mondrian,aps,0.8631972142713751,0.03680278572862505,5.054053668399566,0.04138854803229268,0.1100057168576185,13
scgpt,S2_leave_donor_out,10,0.9,mondrian,inverse_softmax,0.8731257413768532,0.026874258623146914,2.2645028986581157,0.0018643204630831593,0.31320389902288376,13
scgpt,S2_leave_donor_out,10,0.95,marginal,aps,0.9262573404824769,0.02374265951752302,6.4438586516102,0.04512834597981471,0.042988829028714384,13
scgpt,S2_leave_donor_out,10,0.95,marginal,inverse_softmax,0.9350769516471296,0.014923048352870337,3.413648565576407,0.0,0.1928162200777017,13
scgpt,S2_leave_donor_out,10,0.95,mondrian,aps,0.9313629162600587,0.01863708373994117,6.260614563752101,0.015534374504768205,0.06274964347321642,13
scgpt,S2_leave_donor_out,10,0.95,mondrian,inverse_softmax,0.9295813351591167,0.020418664840883248,3.329308383244168,3.960573171415577e-05,0.16337305303705324,13
scgpt,S2_leave_donor_out,100,0.8,marginal,aps,0.7771901954956812,0.022809804504318694,3.0650062361378554,0.17538155706363837,0.17877738417970976,13
scgpt,S2_leave_donor_out,100,0.8,marginal,inverse_softmax,0.791905490843977,0.008094509156022969,1.0710224104859658,0.01606750720816461,0.8974093999457089,13
scgpt,S2_leave_donor_out,100,0.8,mondrian,aps,0.7790081929408917,0.020991807059108247,3.5703430493255235,0.109133234748666,0.1831545476850795,13
scgpt,S2_leave_donor_out,100,0.8,mondrian,inverse_softmax,0.7845656589625286,0.015434341037471343,1.0871221698351379,0.059216805728161834,0.7974771684758897,13
scgpt,S2_leave_donor_out,100,0.9,marginal,aps,0.8818135097926691,0.01818649020733077,4.823607025739508,0.0967391034352576,0.10286188358924987,13
scgpt,S2_leave_donor_out,100,0.9,marginal,inverse_softmax,0.8938934706762915,0.006106529323708448,1.4474564924492328,7.414482816806428e-05,0.6254674351504815,13
scgpt,S2_leave_donor_out,100,0.9,mondrian,aps,0.8834846287872327,0.016515371212767294,4.788123275282739,0.051107922770112606,0.12872689645006918,13
scgpt,S2_leave_donor_out,100,0.9,mondrian,inverse_softmax,0.8865510022369859,0.01344899776301419,1.4916094977507997,0.00896964268273043,0.5913780445030152,13
scgpt,S2_leave_donor_out,100,0.95,marginal,aps,0.9369363459102099,0.01306365408979002,6.310490560295111,0.05262250403049711,0.06418893451808594,13
scgpt,S2_leave_donor_out,100,0.95,marginal,inverse_softmax,0.946408319548875,0.0035916804511249316,1.946693339863902,0.0,0.41181892804010994,13
scgpt,S2_leave_donor_out,100,0.95,mondrian,aps,0.9370635813707323,0.012936418629267773,5.8325226469064955,0.022736459777109887,0.0870639038615473,13
scgpt,S2_leave_donor_out,100,0.95,mondrian,inverse_softmax,0.9416032423963718,0.008396757603628251,2.0398161894702413,0.0002921721334096106,0.3788692404474269,13
scgpt,S2_leave_donor_out,all,0.8,marginal,aps,0.7707882903841239,0.02921170961587614,1.9450300184373182,0.19083076640972296,0.2858702325196351,13
scgpt,S2_leave_donor_out,all,0.8,marginal,inverse_softmax,0.7926179511277982,0.007382048872201759,0.8791055098861545,0.12089449011384544,0.8791055098861545,13
scgpt,S2_leave_donor_out,all,0.8,mondrian,aps,0.785632458009874,0.0143675419901259,2.4396345975747016,0.0563099195379314,0.24094157297172247,13
scgpt,S2_leave_donor_out,all,0.8,mondrian,inverse_softmax,0.7835048450685804,0.016495154931419592,0.9042798592552035,0.11153870740329268,0.8726448429900048,13
scgpt,S2_leave_donor_out,all,0.9,marginal,aps,0.8917987697845894,0.00820123021541065,3.2567108292440445,0.09285260660618379,0.16737460398942797,13
scgpt,S2_leave_donor_out,all,0.9,marginal,inverse_softmax,0.8977992865025158,0.002200713497484094,1.1024622835418394,0.0008844942990438818,0.8972729220190606,13
scgpt,S2_leave_donor_out,all,0.9,mondrian,aps,0.8826359199035243,0.017364080096475786,3.4213995392435548,0.01642137484221517,0.12534806784849273,13
scgpt,S2_leave_donor_out,all,0.9,mondrian,inverse_softmax,0.8902341891768563,0.009765810823143772,1.1324287585071597,0.022274354113478924,0.8263825012537923,13
scgpt,S2_leave_donor_out,all,0.95,marginal,aps,0.9502085264282071,-0.00020852642820712203,4.870417370122912,0.04446520723004052,0.07548219047119402,13
scgpt,S2_leave_donor_out,all,0.95,marginal,inverse_softmax,0.9497851871805643,0.0002148128194357128,1.3256190233358287,0.0,0.7057057834920235,13
scgpt,S2_leave_donor_out,all,0.95,mondrian,aps,0.9355333950080845,0.01446660499191538,4.556846930350237,0.0026237269796496277,0.031246145652001296,13
scgpt,S2_leave_donor_out,all,0.95,mondrian,inverse_softmax,0.9424663869398612,0.007533613060138717,1.3672352547912365,0.0025454252234315125,0.6721428540592718,13
scgpt,S3_leave_dataset_out,10,0.8,marginal,aps,0.7923045778505723,0.007695422149427731,4.717668992534398,0.10386147285399215,0.11182879891055954,13
scgpt,S3_leave_dataset_out,10,0.8,marginal,inverse_softmax,0.7672955968460706,0.0327044031539294,1.918283179017087,0.005775189013554007,0.4769813152056893,13
scgpt,S3_leave_dataset_out,10,0.8,mondrian,aps,0.772367961744258,0.02763203825574195,6.014340136903294,0.007295321769954713,0.03179960828482995,13
scgpt,S3_leave_dataset_out,10,0.8,mondrian,inverse_softmax,0.7494006378652505,0.05059936213474965,3.9142600554626026,0.0009830237081739827,0.032361589224644445,13
scgpt,S3_leave_dataset_out,10,0.9,marginal,aps,0.8895172278427612,0.010482772157238874,6.6982349275164195,0.04588888599233695,0.05528161287582621,13
scgpt,S3_leave_dataset_out,10,0.9,marginal,inverse_softmax,0.8725222204723159,0.02747777952768415,3.693469856408626,0.00016017116741164685,0.21973911046788303,13
scgpt,S3_leave_dataset_out,10,0.9,mondrian,aps,0.8574211654120647,0.042578834587935335,7.15439714800304,0.003951536279514741,0.01653906373754617,13
scgpt,S3_leave_dataset_out,10,0.9,mondrian,inverse_softmax,0.8402770473538699,0.05972295264613018,4.726593992483706,9.790997828546331e-05,0.01571986134893439,13
scgpt,S3_leave_dataset_out,10,0.95,marginal,aps,0.9405861162916102,0.009413883708389874,8.309335683171863,0.019384679913161087,0.025500651240754648,13
scgpt,S3_leave_dataset_out,10,0.95,marginal,inverse_softmax,0.9283602745421861,0.021639725457813837,5.990093124825875,8.974025655554729e-07,0.10173690793682569,13
scgpt,S3_leave_dataset_out,10,0.95,mondrian,aps,0.9078965124165543,0.04210348758344561,8.152464823751536,0.0013655967050637018,0.008873862338678899,13
scgpt,S3_leave_dataset_out,10,0.95,mondrian,inverse_softmax,0.8969295821297769,0.05307041787022305,5.61811926854268,1.946633599324175e-07,0.008105442473752774,13
scgpt,S3_leave_dataset_out,100,0.8,marginal,aps,0.8203792238469154,-0.02037922384691541,4.3016063554334565,0.10421356966488626,0.1327576031622818,13
scgpt,S3_leave_dataset_out,100,0.8,marginal,inverse_softmax,0.7843899210088172,0.015610078991182833,1.575914842491758,0.002204141470020237,0.620476506698107,13
scgpt,S3_leave_dataset_out,100,0.8,mondrian,aps,0.7929060956961903,0.007093904303809752,5.798889596521308,0.010103314148322258,0.03309289376522107,13
scgpt,S3_leave_dataset_out,100,0.8,mondrian,inverse_softmax,0.775471418303687,0.024528581696312942,3.7656712802765333,0.0022675696364165814,0.046982725078361515,13
scgpt,S3_leave_dataset_out,100,0.9,marginal,aps,0.907671336973288,-0.007671336973287933,6.142272288994318,0.04772169430924122,0.06845932588424641,13
scgpt,S3_leave_dataset_out,100,0.9,marginal,inverse_softmax,0.8849643096978583,0.01503569030214172,2.898820281804617,0.0,0.30384816377390206,13
scgpt,S3_leave_dataset_out,100,0.9,mondrian,aps,0.8759955195572207,0.024004480442779343,6.836853905170342,0.005550774426823791,0.01894917929470094,13
scgpt,S3_leave_dataset_out,100,0.9,mondrian,inverse_softmax,0.8566772947050967,0.04332270529490328,4.435992376092536,0.0001348837197205152,0.029682691001068923,13
scgpt,S3_leave_dataset_out,100,0.95,marginal,aps,0.9503989732724333,-0.00039897327243331105,7.75302079916654,0.02192723218032076,0.035084239646462276,13
scgpt,S3_leave_dataset_out,100,0.95,marginal,inverse_softmax,0.9370019119017274,0.012998088098272412,4.803664087741728,0.0,0.14509771708164834,13
scgpt,S3_leave_dataset_out,100,0.95,mondrian,aps,0.9219986179829841,0.028001382017015963,7.740351512243724,0.002215773490875773,0.011750241278817835,13
scgpt,S3_leave_dataset_out,100,0.95,mondrian,inverse_softmax,0.90798621677121,0.0420137832287899,5.160283274907048,1.1280376333859799e-06,0.017215584457951516,13
scgpt,S3_leave_dataset_out,all,0.8,marginal,aps,0.8000251260627758,-2.512606277558526e-05,2.954593705805001,0.1026496199259675,0.21144500731003288,13
scgpt,S3_leave_dataset_out,all,0.8,marginal,inverse_softmax,0.7722749047536137,0.027725095246386347,1.4486627940134014,0.0015494447400780506,0.674146886813766,13
scgpt,S3_leave_dataset_out,all,0.8,mondrian,aps,0.7800505169687686,0.019949483031231445,5.362949020725821,0.002024011713330185,0.02063908160421796,13
scgpt,S3_leave_dataset_out,all,0.8,mondrian,inverse_softmax,0.7843552013199117,0.015644798680088425,4.016474515064052,0.0011000615722333636,0.022042815004831715,13
scgpt,S3_leave_dataset_out,all,0.9,marginal,aps,0.8987664801409427,0.0012335198590573042,5.045336877803545,0.04426700380082187,0.09438060171077117,13
scgpt,S3_leave_dataset_out,all,0.9,marginal,inverse_softmax,0.865967030558067,0.03403296944193304,2.3728237750497265,0.0,0.34119049947495955,13
scgpt,S3_leave_dataset_out,all,0.9,mondrian,aps,0.8735376743323146,0.026462325667685523,6.468342931199354,0.0007660899663885246,0.009408762027523056,13
scgpt,S3_leave_dataset_out,all,0.9,mondrian,inverse_softmax,0.8609892848455724,0.0390107151544277,4.660371290007818,6.053677320313728e-06,0.012441404278246379,13
scgpt,S3_leave_dataset_out,all,0.95,marginal,aps,0.9539330143155085,-0.003933014315508538,8.397026293063519,0.017998467698783435,0.034196309752424874,13
scgpt,S3_leave_dataset_out,all,0.95,marginal,inverse_softmax,0.9174906396609532,0.032509360339046736,3.985108248998468,0.0,0.17498728431176808,13
scgpt,S3_leave_dataset_out,all,0.95,mondrian,aps,0.9214600165944643,0.028539983405535558,7.424840242879374,0.00016417913658857061,0.0027271470223828695,13
scgpt,S3_leave_dataset_out,all,0.95,mondrian,inverse_softmax,0.9061013272834406,0.04389867271655942,5.289961716071529,1.6025106855412512e-07,0.00703813261970486,13
scvi,S1_within_dataset,10,0.8,marginal,aps,0.8079773314578387,-0.007977331457838552,2.5374596880589144,0.08753717502920058,0.17062170688341294,13
scvi,S1_within_dataset,10,0.8,marginal,inverse_softmax,0.7853303702387765,0.014669629761223501,1.3141168449527814,0.024831910620863637,0.6675371516208924,13
scvi,S1_within_dataset,10,0.8,mondrian,aps,0.8059991235801811,-0.005999123580181003,2.7219732615139267,0.06523135460510308,0.22022843987213514,13
scvi,S1_within_dataset,10,0.8,mondrian,inverse_softmax,0.7934533931732941,0.006546606826705913,1.2840085912962076,0.05420382935669172,0.6292381412776593,13
scvi,S1_within_dataset,10,0.9,marginal,aps,0.9029454813319127,-0.002945481331912619,3.665791418088612,0.0377766617998886,0.06563983402089715,13
scvi,S1_within_dataset,10,0.9,marginal,inverse_softmax,0.8935738149394697,0.006426185060530319,2.030750205896414,0.0004319377809528568,0.33021243926353,13
scvi,S1_within_dataset,10,0.9,mondrian,aps,0.9032872200041312,-0.003287220004131133,3.750241338360731,0.023514224118481735,0.1023843584271699,13
scvi,S1_within_dataset,10,0.9,mondrian,inverse_softmax,0.8998773605287097,0.00012263947129034886,1.996742485922938,0.0034550435794104945,0.31510600792344756,13
scvi,S1_within_dataset,10,0.95,marginal,aps,0.9511048802922293,-0.0011048802922292882,4.917742688142707,0.015131644165780165,0.02585670611527923,13
scvi,S1_within_dataset,10,0.95,marginal,inverse_softmax,0.9474547868039154,0.002545213196084606,3.2236900940809816,0.0,0.1264992289698032,13
scvi,S1_within_dataset,10,0.95,mondrian,aps,0.9518839132747469,-0.001883913274746892,4.922610333819563,0.007701070804946143,0.038330748527387146,13
scvi,S1_within_dataset,10,0.95,mondrian,inverse_softmax,0.9503086650082663,-0.0003086650082663413,3.2216623904203203,3.649271971168169e-05,0.0998622336223707,13
scvi,S1_within_dataset,100,0.8,marginal,aps,0.8193619624537635,-0.019361962453763506,2.9466824012110253,0.13203418563551997,0.17736791849669234,13
scvi,S1_within_dataset,100,0.8,marginal,inverse_softmax,0.7889270162691425,0.011072983730857428,1.0419085335142855,0.03577315851935756,0.8865451494469994,13
scvi,S1_within_dataset,100,0.8,mondrian,aps,0.8100777649405455,-0.010077764940545436,3.432449360113542,0.07426205074102336,0.17193794153128825,13
scvi,S1_within_dataset,100,0.8,mondrian,inverse_softmax,0.7918127523194507,0.008187247680549346,1.0719122974837398,0.06631603051575445,0.7956191186109319,13
scvi,S1_within_dataset,100,0.9,marginal,aps,0.9111600786139801,-0.0111600786139801,4.4537900150967,0.06493097637719321,0.09238377510431607,13
scvi,S1_within_dataset,100,0.9,marginal,inverse_softmax,0.8956896063290917,0.0043103936709083255,1.4301177607214721,0.0002960191579838724,0.6071866030300158,13
scvi,S1_within_dataset,100,0.9,mondrian,aps,0.9054810854409866,-0.0054810854409867,4.567996870195744,0.03131838470078707,0.10974976601557322,13
scvi,S1_within_dataset,100,0.9,mondrian,inverse_softmax,0.9002992349328047,-0.0002992349328046655,1.4698997347332203,0.006654610369939971,0.5759174408696697,13
scvi,S1_within_dataset,100,0.95,marginal,aps,0.9557358378730304,-0.005735837873030398,5.830218719177704,0.03210022366667406,0.046533142521367234,13
scvi,S1_within_dataset,100,0.95,marginal,inverse_softmax,0.949587449559712,0.0004125504402879608,1.9637857145206241,0.0,0.35902761999038274,13
scvi,S1_within_dataset,100,0.95,mondrian,aps,0.9526382122192778,-0.002638212219277896,5.568252387516385,0.013914903185294293,0.0703640701413592,13
scvi,S1_within_dataset,100,0.95,mondrian,inverse_softmax,0.9501895627711092,-0.0001895627711092245,2.1094638518085436,8.780399623085614e-05,0.3319773501322486,13
scvi,S1_within_dataset,all,0.8,marginal,aps,0.8087060733429394,-0.008706073342939295,1.97110247615917,0.1450039644283583,0.29620359772254484,13
scvi,S1_within_dataset,all,0.8,marginal,inverse_softmax,0.8070791566602729,-0.007079156660272889,0.9312608695132584,0.0687391304867416,0.9312608695132584,13
scvi,S1_within_dataset,all,0.8,mondrian,aps,0.8086226293121134,-0.008622629312113377,2.0884067928641206,0.08844206192703939,0.3393579190881002,13
scvi,S1_within_dataset,all,0.8,mondrian,inverse_softmax,0.792503831845058,0.007496168154941955,0.9949064114108188,0.06829115300018232,0.8685112825888166,13
scvi,S1_within_dataset,all,0.9,marginal,aps,0.90877396852478,-0.008773968524780039,3.06279831951634,0.06666308961009253,0.20354569137178688,13
scvi,S1_within_dataset,all,0.9,marginal,inverse_softmax,0.9044270928001212,-0.004427092800121239,1.1912057773030986,0.00021920388503180257,0.8104471822525496,13
scvi,S1_within_dataset,all,0.9,mondrian,aps,0.9029431375478073,-0.0029431375478073682,2.8253862885519903,0.034481619624757806,0.2168006848925958,13
scvi,S1_within_dataset,all,0.9,mondrian,inverse_softmax,0.8988359910430048,0.0011640089569951236,1.298915514674614,0.0132343353446485,0.6939320321727772,13
scvi,S1_within_dataset,all,0.95,marginal,aps,0.95759395687691,-0.007593956876910038,4.619072201088492,0.030916247494217446,0.10062955036414348,13
scvi,S1_within_dataset,all,0.95,marginal,inverse_softmax,0.9533336706645663,-0.003333670664566352,1.4965488451216176,0.0,0.569865899323366,13
scvi,S1_within_dataset,all,0.95,mondrian,aps,0.9521739074126445,-0.002173907412644587,3.4935210717331824,0.013174029900855613,0.13833685256377415,13
scvi,S1_within_dataset,all,0.95,mondrian,inverse_softmax,0.9498063205645448,0.00019367943545518261,1.6742499553072145,0.0007697333242333867,0.4859395178704419,13
scvi,S2_leave_donor_out,10,0.8,marginal,aps,0.7908881486320328,0.00911185136796722,2.732890220970428,0.11196255816717941,0.1677225122706766,13
scvi,S2_leave_donor_out,10,0.8,marginal,inverse_softmax,0.7874066888912632,0.012593311108736821,1.338749075056717,0.022520049610752983,0.6541168537737992,13
scvi,S2_leave_donor_out,10,0.8,mondrian,aps,0.7868813991208834,0.013118600879116597,3.013225565365192,0.0762883870756371,0.20293344913804645,13
scvi,S2_leave_donor_out,10,0.8,mondrian,inverse_softmax,0.7856409748292079,0.014359025170792098,1.3941908530989258,0.043651625258471674,0.5769726251688734,13
scvi,S2_leave_donor_out,10,0.9,marginal,aps,0.890228244711046,0.009771755288954066,3.921763088005748,0.05353583264600175,0.07511245602284097,13
scvi,S2_leave_donor_out,10,0.9,marginal,inverse_softmax,0.8922907889672835,0.0077092110327164325,2.078280565605705,0.0004327435826112898,0.3423879823888028,13
scvi,S2_leave_donor_out,10,0.9,mondrian,aps,0.887832043980654,0.012167956019346072,4.102213462200115,0.03153670301269484,0.09922255884237566,13
scvi,S2_leave_donor_out,10,0.9,mondrian,inverse_softmax,0.8901562532506941,0.00984374674930598,2.2223775289465526,0.0026764800285811563,0.2783954880912455,13
scvi,S2_leave_donor_out,10,0.95,marginal,aps,0.9432290481212783,0.006770951878721625,5.173731059118091,0.02345898549714401,0.034843936027870843,13
scvi,S2_leave_donor_out,10,0.95,marginal,inverse_softmax,0.9453082531623452,0.004691746837654751,3.3132753644060475,3.9485204723692015e-06,0.15044978174939752,13
scvi,S2_leave_donor_out,10,0.95,mondrian,aps,0.940000388278279,0.009999611721720971,5.2620529275420305,0.010712217755440658,0.042176100299083766,13
scvi,S2_leave_donor_out,10,0.95,mondrian,inverse_softmax,0.9423543073609515,0.007645692639048407,3.4537438142468044,7.101177240068695e-05,0.09790790460619357,13
scvi,S2_leave_donor_out,100,0.8,marginal,aps,0.783347928509143,0.016652071490857026,2.825186582683215,0.15548826414584185,0.1970054978334374,13
scvi,S2_leave_donor_out,100,0.8,marginal,inverse_softmax,0.7732689985216876,0.02673100147831238,1.0638814663577774,0.033409886199063,0.8696566952334811,13
scvi,S2_leave_donor_out,100,0.8,mondrian,aps,0.7808328925294526,0.01916710747054739,3.3592218479620195,0.08977885449908725,0.17325802985077474,13
scvi,S2_leave_donor_out,100,0.8,mondrian,inverse_softmax,0.7696573036852864,0.030342696314713646,1.152817082082792,0.06502096082671212,0.7288208532053331,13
scvi,S2_leave_donor_out,100,0.9,marginal,aps,0.8867335971989126,0.01326640280108744,4.242507671441808,0.08257814040416131,0.11213965215097364,13
scvi,S2_leave_donor_out,100,0.9,marginal,inverse_softmax,0.8834599729049768,0.016540027095023276,1.4668589342470093,0.00015144929940074474,0.5833868682878905,13
scvi,S2_leave_donor_out,100,0.9,mondrian,aps,0.8792245595810441,0.020775440418955966,4.432412110440154,0.045017203586394015,0.114878847096733,13
scvi,S2_leave_donor_out,100,0.9,mondrian,inverse_softmax,0.8782213251474198,0.02177867485258029,1.6686317395524304,0.0069947235796063755,0.49121823990520286,13
scvi,S2_leave_donor_out,100,0.95,marginal,aps,0.9403641184578121,0.009635881542187814,5.5547012795041635,0.04363380491177407,0.06165057434562874,13
scvi,S2_leave_donor_out,100,0.95,marginal,inverse_softmax,0.9423560416656988,0.007643958334301246,2.0179746790716555,0.0,0.346937658613909,13
scvi,S2_leave_donor_out,100,0.95,mondrian,aps,0.9326850462254944,0.01731495377450558,5.37499107827235,0.023055549431357934,0.07551218681107483,13
scvi,S2_leave_donor_out,100,0.95,mondrian,inverse_softmax,0.9333707463897055,0.016629253610294457,2.3556069407977334,0.00013157977974448447,0.2791360359814171,13
scvi,S2_leave_donor_out,all,0.8,marginal,aps,0.7712765610942902,0.028723438905709848,1.925589099797766,0.16537804078094565,0.30141100109999025,13
scvi,S2_leave_donor_out,all,0.8,marginal,inverse_softmax,0.7895340694157965,0.01046593058420363,0.972963622378188,0.0439866648448432,0.9390630479321256,13
scvi,S2_leave_donor_out,all,0.8,mondrian,aps,0.7868611165524734,0.013138883447526629,2.1587484821778737,0.09146305989214325,0.32537633884683204,13
scvi,S2_leave_donor_out,all,0.8,mondrian,inverse_softmax,0.768027927297138,0.031972072702862064,1.0867150379281103,0.06782994428644532,0.7821351017769878,13
scvi,S2_leave_donor_out,all,0.9,marginal,aps,0.8828079309470499,0.017192069052950145,3.06344247010778,0.08084393615783271,0.20136052773332053,13
scvi,S2_leave_donor_out,all,0.9,marginal,inverse_softmax,0.9003805875590276,-0.00038058755902768265,1.27704819227131,2.2117887370264378e-05,0.7327483929140481,13
scvi,S2_leave_donor_out,all,0.9,mondrian,aps,0.8835239067883353,0.016476093211664825,2.8971600808419913,0.0398237977179053,0.21925369909851955,13
scvi,S2_leave_donor_out,all,0.9,mondrian,inverse_softmax,0.8858473491230497,0.014152650876950336,1.499367986879668,0.011334434517134886,0.5711923085702154,13
scvi,S2_leave_donor_out,all,0.95,marginal,aps,0.9460658590707542,0.0039341409292457915,4.558335327760473,0.0353792410721706,0.103210708902799,13
scvi,S2_leave_donor_out,all,0.95,marginal,inverse_softmax,0.9533629125686183,-0.003362912568618289,1.6432733741202339,0.0,0.4791753187088173,13
scvi,S2_leave_donor_out,all,0.95,mondrian,aps,0.9376824175807978,0.012317582419202154,3.651308593967907,0.01637292451742473,0.14390639794926532,13
scvi,S2_leave_donor_out,all,0.95,mondrian,inverse_softmax,0.9414119043389989,0.008588095661001034,1.9881414607125771,0.00033639420887521596,0.36767772285176625,13
scvi,S3_leave_dataset_out,10,0.8,marginal,aps,0.7968534019625955,0.003146598037404546,2.8711416020144154,0.08297313984738473,0.14848568649475033,13
scvi,S3_leave_dataset_out,10,0.8,marginal,inverse_softmax,0.7997148723833548,0.0002851276166451691,1.6714292537597069,0.012709737141565437,0.49146526373113125,13
scvi,S3_leave_dataset_out,10,0.8,mondrian,aps,0.7946062919710776,0.005393708028922465,4.644469766703814,0.0053577913892011945,0.03455871762734931,13
scvi,S3_leave_dataset_out,10,0.8,mondrian,inverse_softmax,0.7926065697891901,0.007393430210809972,3.6316782580059903,0.002506041775678616,0.04266611847846342,13
scvi,S3_leave_dataset_out,10,0.9,marginal,aps,0.8934989321191147,0.0065010678808853145,4.124440149768342,0.036475980145450185,0.06258002156624176,13
scvi,S3_leave_dataset_out,10,0.9,marginal,inverse_softmax,0.8958616089656536,0.004138391034346447,2.786825349948392,0.0005029404705857659,0.21037932383699912,13
scvi,S3_leave_dataset_out,10,0.9,mondrian,aps,0.88338056246459,0.01661943753541007,5.567265642588855,0.0022627557163313423,0.014959785246487032,13
scvi,S3_leave_dataset_out,10,0.9,mondrian,inverse_softmax,0.8768212517170668,0.0231787482829332,4.328968508369003,0.0001880571435050066,0.020760591706204853,13
scvi,S3_leave_dataset_out,10,0.95,marginal,aps,0.9441540662016592,0.005845933798340698,5.4734166072958095,0.01511427282377736,0.026976154429767033,13
scvi,S3_leave_dataset_out,10,0.95,marginal,inverse_softmax,0.9442272644091043,0.005772735590895592,4.2984218749766745,1.0948533498175208e-05,0.08467455248530628,13
scvi,S3_leave_dataset_out,10,0.95,mondrian,aps,0.9321589829226442,0.017841017077355664,6.457986919443324,0.000812250199722699,0.005821017376192259,13
scvi,S3_leave_dataset_out,10,0.95,mondrian,inverse_softmax,0.9246085650102879,0.02539143498971202,5.144726163976563,5.711862753271043e-06,0.0079559455464707,13
scvi,S3_leave_dataset_out,100,0.8,marginal,aps,0.8075018632664602,-0.0075018632664601344,3.1323856545947972,0.1188409581535242,0.17532725885521663,13
scvi,S3_leave_dataset_out,100,0.8,marginal,inverse_softmax,0.8092151216815842,-0.009215121681584136,1.346311805599643,0.009609814109716442,0.691559331516403,13
scvi,S3_leave_dataset_out,100,0.8,mondrian,aps,0.7917678213238631,0.00823217867613686,4.891780153162004,0.008872876029851885,0.04104177268585301,13
scvi,S3_leave_dataset_out,100,0.8,mondrian,inverse_softmax,0.8051207404339746,-0.005120740433974617,3.4472022285461006,0.002852756815249124,0.05720649828828679,13
scvi,S3_leave_dataset_out,100,0.9,marginal,aps,0.899553534502772,0.000446465497228054,4.574952146554451,0.05717348701305587,0.09711063812021475,13
